,GrLivArea,SalePrice,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
301,1032,125000,30,RL,55.0,8250,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,7,1935,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,Slab,0,0,0,0,0.0,0,0.0,0.0,0.0,GasA,2,N,SBrkr,1032,0,0,0.0,0.0,1,0,2,1,3,6,7,1,3,Detchd,1939.0,Unf,1.0,260.0,3,3,Y,0,0,121,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
302,1341,246900,20,RL,73.0,17227,Pave,N_A,IR2,Lvl,AllPub,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,158.0,4,3,PConc,4,3,4,6,915.0,1,0.0,426.0,1341.0,GasA,4,Y,SBrkr,1341,0,0,1.0,0.0,1,1,1,1,4,5,7,1,3,Attchd,1999.0,RFn,2.0,482.0,3,3,Y,240,84,0,0,0,0,0,0,N_A,0,1,2007,WD ,Normal
303,1771,215700,60,RL,68.51605288007555,13142,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,PosN,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,BrkFace,128.0,3,3,PConc,4,3,1,6,688.0,1,0.0,176.0,864.0,GasA,4,Y,SBrkr,872,899,0,1.0,0.0,2,1,3,1,4,6,7,0,0,Attchd,1997.0,RFn,2.0,600.0,3,3,Y,0,96,0,0,0,0,0,0,N_A,0,7,2008,WD ,Normal
304,999,130000,190,RL,75.0,11235,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,2fmCon,SFoyer,5,5,1963,1963,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,CBlock,4,3,3,5,925.0,1,0.0,0.0,925.0,GasA,2,Y,SBrkr,999,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1963.0,Unf,1.0,308.0,3,3,Y,40,176,0,0,0,0,0,3,N_A,0,3,2007,WD ,Normal
305,912,129000,20,RL,68.51605288007555,7791,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,RRAe,Norm,1Fam,1Story,5,8,1963,1995,Gable,CompShg,Plywood,Plywood,None,0.0,4,4,CBlock,3,3,1,5,624.0,1,0.0,288.0,912.0,GasA,4,Y,SBrkr,912,0,0,1.0,0.0,1,0,3,1,4,6,7,0,0,Attchd,1963.0,RFn,1.0,300.0,3,3,Y,0,0,0,0,0,0,0,2,N_A,0,10,2009,WD ,Normal
306,1392,215000,20,RL,80.0,10000,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,166.0,4,3,PConc,4,3,1,6,585.0,1,0.0,856.0,1441.0,GasA,4,Y,SBrkr,1392,0,0,0.0,0.0,2,0,3,1,4,6,7,1,4,Attchd,2002.0,Fin,3.0,650.0,3,3,Y,168,49,0,0,0,0,0,0,N_A,0,12,2007,WD ,Normal
307,1405,173000,120,RL,48.0,3480,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,Stone,163.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1405.0,1405.0,GasA,4,Y,SBrkr,1405,0,0,0.0,0.0,2,0,2,1,4,6,7,1,3,Attchd,2003.0,RFn,2.0,478.0,3,3,Y,148,36,0,0,0,0,0,0,N_A,0,11,2009,WD ,Normal
308,1456,146000,160,RL,24.0,2280,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,Twnhs,2Story,6,5,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4,3,1,5,311.0,1,0.0,544.0,855.0,GasA,1,Y,SBrkr,855,601,0,0.0,0.0,2,1,3,1,3,7,7,1,3,Attchd,1978.0,Unf,2.0,440.0,3,3,Y,26,0,0,0,0,0,0,0,N_A,0,7,2010,WD ,Normal
309,2443,265000,60,FV,85.0,10625,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,353.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1158.0,1158.0,GasA,4,Y,SBrkr,1158,1285,0,0.0,0.0,2,1,4,1,4,9,5,1,4,BuiltIn,2004.0,RFn,3.0,744.0,3,3,Y,193,127,0,0,0,0,0,0,N_A,0,6,2007,WD ,Normal
310,1668,285000,20,RL,90.0,11248,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,9,5,2002,2002,Hip,CompShg,VinylSd,VinylSd,Stone,215.0,4,3,PConc,4,3,3,6,1059.0,1,0.0,567.0,1626.0,GasA,4,Y,SBrkr,1668,0,0,1.0,0.0,2,0,3,1,4,7,7,1,3,Attchd,2002.0,Fin,3.0,702.0,3,3,Y,257,45,0,0,0,0,0,0,N_A,0,7,2007,WD ,Normal
311,1470,177000,60,RL,68.51605288007555,13869,Pave,N_A,IR2,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,6,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3,6,182.0,1,0.0,612.0,794.0,GasA,3,Y,SBrkr,794,676,0,0.0,1.0,2,0,3,1,3,6,7,0,0,Attchd,1997.0,Fin,2.0,388.0,3,3,Y,0,75,0,0,0,0,0,0,N_A,0,7,2007,WD ,Normal
312,2790,460000,60,RL,96.0,12539,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,PosN,Norm,1Fam,2Story,10,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,BrkFace,468.0,5,3,PConc,5,3,4,6,1082.0,1,0.0,538.0,1620.0,GasA,4,Y,SBrkr,1632,1158,0,1.0,0.0,2,1,4,1,5,10,7,1,5,BuiltIn,2005.0,Fin,4.0,1150.0,3,3,Y,30,200,0,0,192,0,0,0,N_A,0,6,2008,WD ,Normal
313,1254,158500,80,RL,100.0,9600,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,6,5,1961,1961,Hip,CompShg,WdShing,Wd Shng,BrkFace,291.0,3,3,CBlock,3,3,3,5,600.0,1,0.0,618.0,1218.0,GasA,2,Y,SBrkr,1254,0,0,1.0,0.0,1,0,3,1,3,6,7,1,4,Attchd,1961.0,RFn,2.0,525.0,3,3,Y,0,0,0,0,168,0,0,0,N_A,0,5,2007,WD ,Normal
314,1851,192100,20,RL,90.0,11727,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,6,1969,1969,Gable,CompShg,HdBoard,HdBoard,BrkFace,434.0,3,4,CBlock,3,3,2,1,0.0,1,0.0,1851.0,1851.0,GasA,3,Y,SBrkr,1851,0,0,0.0,0.0,2,0,3,1,3,8,7,1,3,Attchd,1969.0,Fin,2.0,506.0,3,3,Y,0,146,0,0,0,0,0,0,N_A,0,3,2006,WD ,Normal
315,1812,169500,60,RL,69.0,7590,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,PosN,Norm,1Fam,2Story,5,5,1962,1962,Gable,CompShg,VinylSd,VinylSd,BrkFace,288.0,3,3,CBlock,3,3,1,5,540.0,1,0.0,324.0,864.0,GasA,2,Y,SBrkr,876,936,0,0.0,0.0,2,0,4,1,3,8,7,1,3,Attchd,1962.0,RFn,1.0,264.0,3,3,Y,0,168,0,0,0,0,0,0,N_A,0,7,2007,WD ,Normal
316,864,99600,90,RL,50.0,9350,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,SFoyer,5,5,1975,1975,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,3,6,864.0,1,0.0,0.0,864.0,GasA,1,N,SBrkr,864,0,0,1.0,0.0,1,0,2,1,3,4,7,0,0,N_A,0.0,N_A,0.0,0.0,0,0,Y,0,0,0,0,0,0,0,0,N_A,0,4,2008,WD ,Normal
317,1468,239900,20,RL,71.0,9178,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3,1,0.0,1,0.0,1468.0,1468.0,GasA,4,Y,SBrkr,1468,0,0,0.0,0.0,2,0,3,1,4,6,7,1,4,Attchd,2008.0,RFn,3.0,904.0,3,3,Y,192,142,0,0,0,0,0,0,N_A,0,6,2009,WD ,Normal
318,1523,158000,50,RL,78.0,15600,Pave,N_A,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,5,7,1949,2005,Gable,CompShg,BrkComm,Brk Cmn,None,0.0,3,3,BrkTil,3,3,1,4,312.0,3,507.0,248.0,1067.0,GasW,1,N,SBrkr,986,537,0,1.0,0.0,2,0,3,1,2,7,2,1,3,Attchd,1949.0,Unf,1.0,295.0,3,3,Y,0,0,81,0,0,0,0,0,N_A,0,10,2009,WD ,Normal
319,2393,345000,160,FV,36.0,3951,Pave,Pave,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,10,5,1998,1999,Gable,CompShg,BrkFace,MetalSd,None,0.0,5,3,PConc,4,3,2,4,128.0,6,842.0,0.0,970.0,GasA,4,Y,SBrkr,1469,924,0,1.0,0.0,2,1,2,1,5,7,7,1,3,Attchd,1998.0,Fin,2.0,846.0,3,3,Y,0,90,0,0,94,0,0,0,N_A,0,2,2008,WD ,Normal
320,1393,135500,50,RL,59.0,16466,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,3,3,1,1,0.0,1,0.0,816.0,816.0,GasA,2,Y,SBrkr,872,521,0,0.0,0.0,1,1,3,1,3,8,7,0,0,Attchd,1955.0,Unf,1.0,300.0,3,3,Y,121,0,0,0,265,0,0,0,N_A,0,4,2008,WD ,Normal
321,1013,113000,45,RM,50.0,5000,Pave,N_A,Reg,Bnk,AllPub,Inside,Mod,BrkSide,Norm,Norm,1Fam,1.5Unf,6,7,1926,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,992.0,992.0,GasA,4,Y,SBrkr,1013,0,0,0.0,0.0,1,0,3,1,3,6,7,0,0,Detchd,1926.0,Unf,1.0,160.0,2,3,Y,0,0,101,0,0,0,0,0,N_A,0,4,2008,WD ,Normal
322,1349,179000,20,RL,65.0,8450,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,2000,2001,Gable,CompShg,VinylSd,VinylSd,BrkFace,108.0,3,3,PConc,4,3,1,1,0.0,1,0.0,1349.0,1349.0,GasA,4,Y,SBrkr,1349,0,0,0.0,0.0,2,0,3,1,3,6,7,0,0,Attchd,2000.0,Unf,2.0,539.0,3,3,Y,120,55,0,0,0,0,0,4,N_A,0,12,2007,WD ,Normal
323,1240,174000,20,RL,42.0,10331,Pave,N_A,Reg,Lvl,AllPub,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1Story,7,7,1985,1985,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,4,3,1,5,215.0,4,80.0,970.0,1265.0,GasA,3,Y,SBrkr,1240,0,0,0.0,1.0,2,0,3,1,4,6,7,0,0,Attchd,1985.0,Unf,2.0,528.0,3,3,Y,232,0,0,0,0,0,0,0,N_A,0,7,2007,WD ,Normal
324,1620,152000,60,RL,80.0,10793,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,5,5,1969,1969,Mansard,CompShg,WdShing,HdBoard,BrkFace,263.0,3,3,CBlock,3,3,1,3,493.0,4,287.0,0.0,780.0,GasA,4,Y,SBrkr,780,840,0,0.0,0.0,2,1,4,1,3,7,6,0,0,Attchd,1969.0,Fin,2.0,462.0,3,3,Y,208,0,0,0,0,0,0,2,N_A,0,4,2007,WD ,Normal
325,1632,176500,60,RL,63.0,9084,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1,1,0.0,1,0.0,935.0,935.0,GasA,3,Y,SBrkr,955,677,0,0.0,0.0,2,1,3,1,3,8,7,1,3,Attchd,1998.0,Fin,2.0,462.0,3,3,Y,0,28,0,0,0,0,0,0,N_A,0,6,2006,WD ,Normal
326,848,155900,120,RM,37.0,4435,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,2,6,662.0,1,0.0,186.0,848.0,GasA,4,Y,SBrkr,848,0,0,1.0,0.0,1,0,1,1,4,3,7,1,4,Attchd,2004.0,RFn,2.0,420.0,3,3,Y,140,0,0,0,0,0,0,0,N_A,0,5,2006,WD ,Normal
327,1577,280000,120,RL,48.0,7841,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,394.0,5,3,PConc,5,3,1,6,848.0,1,0.0,729.0,1577.0,GasA,4,Y,SBrkr,1577,0,0,1.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2005.0,RFn,2.0,564.0,3,3,Y,203,39,0,0,0,0,0,0,N_A,0,5,2007,WD ,Normal
328,1507,127000,80,RL,70.0,7910,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,SLvl,5,5,1960,1960,Hip,CompShg,BrkFace,HdBoard,None,0.0,3,3,CBlock,3,3,1,5,666.0,1,0.0,409.0,1075.0,GasA,3,Y,SBrkr,1507,0,0,0.0,0.0,2,0,4,1,3,7,3,0,0,Basment,1960.0,Unf,1.0,404.0,3,3,Y,0,0,0,0,0,0,0,2,N_A,0,8,2008,WD ,Normal
329,2094,263000,60,FV,75.0,9375,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,7,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,1,0.0,1,0.0,912.0,912.0,GasA,4,Y,SBrkr,912,1182,0,0.0,0.0,2,1,4,1,4,8,7,1,4,BuiltIn,2003.0,Fin,2.0,615.0,3,3,Y,182,182,0,0,0,0,0,0,N_A,0,11,2009,WD ,Normal
330,1092,145000,20,RL,75.0,8250,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,7,1964,1964,Hip,CompShg,HdBoard,HdBoard,Stone,260.0,3,3,CBlock,4,3,1,3,787.0,1,0.0,305.0,1092.0,GasA,4,Y,SBrkr,1092,0,0,1.0,0.0,1,0,3,1,3,6,7,0,0,Attchd,1964.0,RFn,2.0,504.0,3,4,Y,0,0,0,0,0,0,0,3,N_A,0,7,2008,WD ,Normal
331,1848,254000,60,FV,68.0,7379,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,1,6,484.0,1,0.0,491.0,975.0,GasA,4,Y,SBrkr,975,873,0,1.0,0.0,2,1,3,1,4,7,7,1,3,Attchd,2000.0,RFn,2.0,592.0,3,3,Y,280,184,0,0,0,0,0,0,N_A,0,4,2010,WD ,Normal
332,2197,287500,60,RL,91.0,10010,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1994,Hip,WdShake,VinylSd,VinylSd,BrkFace,320.0,4,3,PConc,4,3,3,4,228.0,6,852.0,0.0,1080.0,GasA,4,Y,SBrkr,1108,1089,0,1.0,0.0,2,1,4,1,4,9,7,1,4,Attchd,1993.0,Fin,3.0,783.0,3,3,Y,385,99,0,0,0,0,0,0,N_A,0,7,2008,WD ,Normal
333,1182,120000,50,RM,56.0,9576,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945,1950,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,2,3,1,3,310.0,1,0.0,460.0,770.0,GasA,2,Y,SBrkr,885,297,0,0.0,0.0,1,1,3,1,3,5,7,0,0,Detchd,1945.0,Unf,1.0,378.0,2,3,Y,0,0,0,0,0,0,0,2,N_A,0,5,2006,WD ,Normal
334,1954,311500,50,RL,68.51605288007555,15660,Pave,N_A,IR1,Lvl,AllPub,Corner,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,9,1939,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,312.0,4,4,CBlock,3,3,1,4,341.0,1,0.0,457.0,798.0,GasA,4,Y,SBrkr,1137,817,0,0.0,1.0,1,1,3,1,4,8,7,2,3,Attchd,1939.0,Unf,2.0,431.0,3,3,Y,0,119,150,0,0,0,0,0,N_A,0,5,2008,WD ,Normal
335,1484,265900,20,RL,64.0,9037,Pave,N_A,IR1,HLS,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,32.0,4,3,PConc,4,3,3,6,428.0,1,0.0,1048.0,1476.0,GasA,4,Y,SBrkr,1484,0,0,0.0,0.0,2,0,2,1,5,6,7,1,4,Attchd,2006.0,RFn,2.0,472.0,3,3,Y,120,33,0,0,0,0,0,0,N_A,0,12,2007,WD ,Normal
336,498,35000,30,RL,60.0,8088,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Feedr,Norm,1Fam,1Story,2,3,1922,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,498.0,498.0,GasA,2,N,FuseF,498,0,0,0.0,0.0,1,0,1,1,3,3,7,0,0,Detchd,1922.0,Unf,1.0,216.0,2,2,N,0,0,100,0,0,0,0,0,N_A,0,2,2006,ConLD,Normal
337,672,86900,30,RL,60.0,5400,Pave,N_A,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,7,1940,2005,Gambrel,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,3,3,1,1,0.0,1,0.0,672.0,672.0,GasA,3,Y,SBrkr,672,0,0,0.0,0.0,1,0,2,1,3,4,7,0,0,Detchd,1997.0,Unf,1.0,308.0,3,3,N,88,108,0,0,0,0,0,0,N_A,0,7,2008,WD ,Normal
338,1285,127000,50,RM,50.0,8635,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,5,5,1948,2001,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,4,336.0,6,41.0,295.0,672.0,GasA,2,Y,SBrkr,1072,213,0,1.0,0.0,1,0,2,1,3,6,6,0,0,Detchd,1948.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,3,N_A,0,1,2008,WD ,Normal
339,1029,118500,20,RL,61.0,7943,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkCmn,192.0,3,2,CBlock,3,3,2,3,903.0,1,0.0,126.0,1029.0,GasA,3,Y,SBrkr,1029,0,0,1.0,0.0,1,0,3,1,3,5,7,0,0,Attchd,1961.0,Unf,1.0,261.0,3,3,Y,64,0,39,0,0,0,0,0,N_A,0,4,2007,WD ,Normal
340,1114,159000,20,RL,66.0,13695,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,5,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,1,6,646.0,1,0.0,468.0,1114.0,GasA,4,Y,SBrkr,1114,0,0,1.0,0.0,1,1,3,1,4,6,7,0,0,Detchd,2004.0,Unf,2.0,576.0,3,3,Y,0,102,0,0,0,0,0,0,N_A,0,6,2008,WD ,Normal
341,1700,200000,20,RL,70.0,9135,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,120.0,4,3,PConc,4,3,3,6,340.0,1,0.0,1342.0,1682.0,GasA,4,Y,SBrkr,1700,0,0,1.0,0.0,2,0,3,1,4,7,7,0,0,Attchd,2003.0,RFn,2.0,544.0,3,3,Y,192,23,0,0,0,0,0,0,N_A,0,5,2006,WD ,Normal
342,948,119000,20,RL,60.0,8190,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,1,3,732.0,1,0.0,216.0,948.0,GasA,4,Y,SBrkr,948,0,0,1.0,0.0,1,0,3,1,3,5,7,1,3,Detchd,1956.0,Unf,1.0,280.0,3,3,Y,0,36,0,0,0,0,0,0,N_A,0,10,2007,WD ,Normal
343,1639,115000,50,RL,51.0,10480,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1.5Fin,6,5,1936,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,1,1,0.0,1,0.0,1064.0,1064.0,GasA,4,Y,FuseA,1166,0,473,0.0,0.0,1,0,3,1,3,6,2,0,0,Detchd,1936.0,Unf,1.0,240.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,3,2008,WD ,Normal
344,2064,250000,60,RL,50.0,13128,Pave,N_A,IR1,HLS,AllPub,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,216.0,4,3,PConc,4,3,1,1,0.0,1,0.0,1074.0,1074.0,GasA,4,Y,SBrkr,1074,990,0,0.0,0.0,2,1,4,1,4,7,7,1,4,Attchd,2005.0,Fin,2.0,527.0,3,3,Y,0,119,0,0,0,0,0,0,N_A,0,1,2006,WD ,Normal
345,1643,195000,20,RL,68.51605288007555,11500,Pave,N_A,IR1,Bnk,AllPub,CulDSac,Gtl,ClearCr,Norm,Norm,1Fam,1Story,6,6,1966,1966,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,3,CBlock,4,4,4,2,262.0,5,723.0,197.0,1182.0,GasA,4,Y,SBrkr,1643,0,0,1.0,0.0,2,0,2,1,3,6,7,1,4,Attchd,1966.0,Unf,2.0,438.0,3,3,Y,339,0,0,0,0,0,0,0,N_A,0,3,2008,WD ,Normal
346,1513,220000,20,RL,90.0,15750,Pave,N_A,Reg,Lvl,AllPub,FR3,Gtl,CollgCr,Feedr,Norm,1Fam,1Story,8,5,1999,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,260.0,4,3,PConc,4,3,4,6,1246.0,1,0.0,216.0,1462.0,GasA,4,Y,SBrkr,1513,0,0,1.0,0.0,2,0,2,1,4,5,7,1,3,Attchd,1999.0,Fin,2.0,521.0,3,3,Y,135,34,0,0,0,0,0,0,N_A,0,6,2009,WD ,Normal
347,950,119500,20,RL,61.0,9758,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1971,1971,Gable,CompShg,HdBoard,MetalSd,None,0.0,3,3,CBlock,3,3,1,4,412.0,2,287.0,251.0,950.0,GasA,2,Y,SBrkr,950,0,0,0.0,0.0,1,0,3,1,3,5,7,0,0,Detchd,1981.0,Unf,1.0,280.0,3,3,Y,0,0,0,0,0,0,0,0,N_A,0,7,2007,WD ,Normal
348,1094,155000,20,RL,85.0,10452,Pave,N_A,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,6,5,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,Stone,216.0,3,3,CBlock,3,3,2,3,500.0,1,0.0,594.0,1094.0,GasA,4,Y,SBrkr,1094,0,0,0.0,0.0,1,0,3,1,3,5,7,2,4,Attchd,1953.0,RFn,2.0,495.0,3,3,Y,0,0,0,0,287,0,0,0,N_A,0,6,2008,WD ,Normal
349,1671,290000,20,RL,103.0,16280,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,8,9,1976,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,5,5,CBlock,4,5,2,6,1044.0,3,382.0,0.0,1426.0,GasA,4,Y,SBrkr,1671,0,0,1.0,0.0,3,0,3,1,5,6,7,1,4,Attchd,1976.0,RFn,2.0,550.0,3,3,Y,280,90,0,0,0,0,0,2,N_A,0,5,2008,WD ,Normal
350,1228,137000,70,RL,53.0,7155,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,8,1918,1990,Gambrel,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,BrkTil,3,2,2,1,0.0,1,0.0,600.0,600.0,GasA,4,Y,SBrkr,628,600,0,0.0,0.0,1,0,3,1,3,6,7,1,4,Detchd,1918.0,Unf,1.0,215.0,2,3,Y,0,113,0,0,195,0,0,3,N_A,0,5,2009,WD ,Normal
351,1512,180000,160,FV,34.0,2998,Pave,N_A,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2000,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,513.0,4,3,PConc,4,3,1,6,507.0,1,0.0,249.0,756.0,GasA,4,Y,SBrkr,756,756,0,1.0,0.0,2,1,2,1,4,4,7,0,0,Detchd,2000.0,Unf,2.0,440.0,3,3,Y,0,32,0,0,0,0,0,0,N_A,0,8,2009,WD ,Normal
